time,x,y,z
97.2,-14.906224,-12.477057,37.947436
97.4,-2.110566,1.4851484,26.165926
97.6,0.70528044,1.3344463,15.317869
97.8,3.4561828,6.3711426,10.10261
98,15.31146,20.734705,30.324703
98.2,3.5454457,-3.5210512,30.658117
98.4,-2.6912763,-4.3732834,18.400318
98.6,-9.0064231,-14.162187,19.155689
98.8,-11.295905,-5.1915391,36.401922
99,-2.2667268,-0.91584251,22.679916
99.2,-2.9653399,-4.7986005,14.232201
99.4,-11.576687,-18.011268,21.83534
99.6,-8.2073473,-0.096437681,34.824504
99.8,-0.17529726,0.85495117,20.011255
100,1.127278,2.0069047,11.85714
100.2,6.1156156,11.458581,10.369485
100.4,15.641497,9.5299713,41.938669
100.6,-0.33078499,-3.8353871,25.253742
100.8,-4.7612971,-7.4541975,17.196153
101,-12.883773,-15.804507,29.412491
101.2,-6.1490797,-1.2471998,30.278878
101.4,-2.5746378,-3.0728033,18.591192
101.6,-7.3001488,-12.007855,16.299412
101.8,-13.329968,-8.8341597,37.56585
102,-2.3692555,0.050782418,24.600126
102.2,-1.402267,-2.1074312,14.627923
102.4,-5.9377928,-10.733791,11.899683
102.6,-15.423078,-11.460947,39.970687
102.8,-0.9230296,2.6773226,25.694643
103,2.74422,4.4980559,15.782588
103.2,10.341765,16.394599,20.035266
103.4,9.7619894,2.0296553,36.021448
103.6,0.97752454,-0.14296585,21.081732
103.8,0.68761013,1.1256607,12.411468
104,3.5262119,6.7330026,8.4103285
104.2,16.375864,21.045476,33.126556
104.4,2.1733816,-4.5890633,29.80166
104.6,-4.0539456,-6.1908615,19.006714
104.8,-11.082218,-15.216501,24.845789
105,-8.5067572,-3.180263,32.784772
105.2,-3.1812256,-3.1514735,20.841496
105.4,-6.9708269,-11.000799,17.353212
105.6,-13.211442,-10.500949,35.864178
105.8,-3.5011962,-0.90806416,25.610515
106,-2.9357324,-4.3732687,15.990057
106.2,-10.266075,-16.224093,20.042282
106.4,-9.8566481,-2.2556448,36.016408
106.6,-1.1103463,-0.0036036242,21.168457
106.8,-1.014292,-1.681481,12.520021
107,-5.143028,-9.6654543,9.7643595
107.2,-16.487709,-14.013469,40.306567
107.4,-0.46849817,3.8855149,26.628009
107.6,4.2212016,6.5881761,17.446235
107.8,12.167766,16.208256,26.769024
108,7.2278857,1.6648322,31.816118
108.2,2.4689411,2.6094003,19.477077
108.4,6.2889786,10.40084,15.447251
108.6,14.128735,11.93577,36.641892
108.8,2.9606006,-0.2702888,26.132267
109,1.1773302,1.6224044,15.447279
109.2,4.5961266,8.3520366,11.055465
109.4,15.973908,17.00327,36.328695
109.6,2.1235739,-2.9650649,28.019472
109.8,-2.4667964,-4.0397158,16.907642
110,-9.080415,-14.720816,18.198856
110.2,-11.340998,-4.3031543,37.185358
110.4,-1.4891257,0.010270387,22.367027
110.6,-1.1803396,-1.8996438,13.260407
110.8,-5.6277278,-10.41413,10.706795
111,-15.954335,-12.159209,40.600089
111.2,-0.4894635,3.3943512,25.982303
111.4,3.7603042,5.9870512,16.665665
111.6,11.959305,16.826557,25.185741
111.8,7.6191317,1.3073835,32.827956
112,1.8200628,1.5847512,19.632188
112.2,4.2526516,7.2497672,13.330585
112.4,14.540223,18.025312,31.367158
112.6,4.3261801,-1.4430949,29.846269
112.8,-0.30505318,-0.92655193,17.298778
113,-1.9561251,-3.5547536,10.510406
113.2,-10.577599,-18.467645,16.618383
113.4,-9.346849,1.3566988,37.742576
113.6,1.8773934,3.8080655,21.400774
113.8,6.6497155,10.589896,17.168187
114,13.383876,11.305459,35.520835
114.2,3.687959,0.85211264,26.075676
114.4,2.8275537,4.1447448,16.199606
114.6,9.8227096,15.722392,19.218742
114.8,10.423469,2.8919774,36.554998
115,1.187452,-0.067896398,21.593312
115.2,0.93669249,1.5295474,12.753051
115.4,4.6720528,8.7973611,9.4789343
115.6,16.672262,16.243508,38.808955
115.8,0.9240094,-3.9815897,27.429784
116,-4.0395804,-6.285303,17.725651
116.2,-11.769478,-16.093031,25.693998
116.4,-7.7512709,-2.0263079,32.429533
116.6,-2.5275497,-2.5325109,19.925413
116.8,-6.0816041,-10.009352,15.473494
117,-14.172029,-12.664858,36.072293
117.2,-3.2306957,0.19831929,26.55623
117.4,-1.3048279,-1.7805205,15.73031
117.6,-4.9645473,-8.9461623,11.566831
117.8,-15.832912,-15.602329,37.322398
118,-1.9432447,2.669632,27.39172
118.2,2.2094678,3.6619329,16.439919
118.4,8.5646653,14.243648,16.895552
118.6,12.045957,4.9497946,38.04208
118.8,1.2383106,-0.57326901,22.824404
119,0.16395505,0.17899963,13.376608
119.2,0.63699015,1.2151569,7.8844367
119.4,4.4193149,8.8253894,6.3329814
119.6,17.875159,16.220907,41.784019
119.8,-0.82346544,-5.9032591,27.493546
120,-6.3938194,-9.0682849,20.767017
120.2,-11.762974,-12.206229,30.757661
120.4,-6.3913298,-3.6018696,28.219882
120.6,-5.4034396,-6.9661905,20.373806
120.8,-11.213447,-13.94433,27.061647
121,-7.9405388,-3.9002753,31.017894
121.2,-4.4506062,-5.012506,21.159223
121.4,-9.3063744,-13.212145,22.140477
121.6,-10.480715,-6.1929641,33.928784
121.8,-4.0230918,-3.2481375,23.217616
122,-6.5775998,-9.8566625,18.438148
122.2,-12.879782,-12.035425,33.634048
122.4,-4.7570719,-1.8487345,26.964743
122.6,-4.0037912,-5.6503804,17.731596
122.8,-11.293225,-16.000109,24.243845
123,-8.402016,-2.372472,33.300805
123.2,-2.4190328,-2.1791056,20.412207
123.4,-5.3714102,-8.8723438,14.934142
123.6,-14.393804,-14.862033,34.463891
123.8,-3.7599847,0.45398153,27.838148
124,-0.9657539,-1.1391265,16.362696
124.2,-3.3026738,-5.9942892,10.635297
124.4,-14.692712,-20.743211,28.379625
124.6,-4.3246643,3.1425538,31.428948
124.8,2.2230629,3.7517416,18.540646
125,7.8672554,12.812359,17.145523
125.2,12.683962,7.3992011,37.395924
125.4,2.2701462,0.24245008,23.899092
125.6,1.8392308,2.8680362,14.375278
125.8,7.8223065,13.728077,14.260799
126,13.178176,5.4526912,39.869317
126.2,0.31483378,-2.0570481,23.427595
126.4,-2.505728,-4.2135499,14.352421
126.6,-10.440489,-17.024152,19.152851
126.8,-9.6577369,-1.0941776,36.540629
127,-0.17905252,1.1682279,20.980918
127.2,1.5502579,2.7151643,12.535058
127.4,7.8354149,14.148681,13.066011
127.6,13.255303,4.3738483,40.777096
127.8,-0.53777632,-3.0433765,23.391277
128,-4.3285279,-7.0372085,15.647389
128.2,-13.338628,-17.043985,29.133179
128.4,-5.7922756,-0.18733866,30.686576
128.6,-1.4157401,-1.4383225,18.140228
128.8,-3.9773993,-6.9807837,12.187503
129,-14.877182,-18.93843,31.241488
129.2,-3.9930701,2.191388,30.058883
129.4,1.1937357,2.2344117,17.505433
129.6,5.1008998,8.9579805,12.787795
129.8,15.326269,15.345157,36.312889
130,2.5882356,-1.8828864,27.500121
130.2,-1.0546916,-1.9178919,16.112589
130.4,-4.7685604,-8.5822884,11.611086
130.6,-15.779804,-16.393029,36.432872
130.8,-2.2443932,2.6215734,27.811742
131,2.0403557,3.410791,16.59148
131.2,8.0057723,13.480607,16.036366
131.4,12.751482,6.1725557,38.495647
131.6,1.3295594,-0.76691008,23.424718
131.8,-0.072456995,-0.23231838,13.718583
132,-0.57250197,-1.0921836,8.0777784
132.2,-3.9502577,-7.8992447,6.1034561
132.4,-17.917093,-18.963965,39.484252
