time,x,y,z
107,4.1010976,5.692073,5.8173344
107.2,18.733683,21.628851,33.241135
107.4,6.0000327,-1.8182865,30.14138
107.6,7.4446382,-6.2611196,21.021216
107.8,12.747736,-11.820051,28.466205
108,5.0699932,-6.787945,29.887472
108.2,5.7805021,-5.3055902,21.167222
108.4,12.806864,-11.129846,24.586549
108.6,6.379078,-8.4524892,32.418018
108.8,4.3881373,-4.4260537,22.409019
109,11.015461,-9.1973951,20.68482
109.2,9.3420307,-10.887912,34.106244
109.4,3.3678283,-4.1268357,24.795538
109.6,7.9019779,-6.5579101,18.414632
109.8,13.631194,-13.045894,31.282093
110,3.2458893,-5.1656041,28.747242
110.2,4.6662668,-4.0787202,18.653679
110.4,13.924152,-11.494946,21.902817
110.6,5.8313435,-8.853155,34.655782
110.8,2.1983822,-2.5365258,21.700812
111,7.3846401,-5.8436005,15.301207
111.2,15.571954,-14.554149,32.216722
111.4,1.7072386,-4.3148749,29.03771
111.6,1.4435955,-1.3448734,17.147228
111.8,6.7363923,-5.1060773,11.710318
112,17.853191,-16.208366,32.901614
112.2,0.29153404,-4.1735267,29.389161
112.4,-2.0016211,-2.6136748,17.277128
112.6,-7.9773313,-10.360614,14.361601
112.8,-13.441793,-11.408119,38.523979
113,-2.1732364,-0.24231971,25.218057
113.2,-0.72200099,0.51324711,14.753938
113.4,-3.5568336,2.6364686,9.0573063
113.6,-18.770176,14.466269,18.622754
113.8,-1.5157574,8.0142919,36.121978
114,3.3710358,4.3588213,20.994559
114.2,9.5992626,11.760273,19.826275
114.4,10.802421,8.6603332,35.31497
114.6,3.242383,2.494729,23.964279
114.8,5.5074618,6.7906416,16.57613
115,13.947452,15.466189,29.642824
115.2,5.3319184,2.6587265,30.247336
115.4,2.2664973,2.4517385,18.29021
115.6,7.6251025,9.8301225,14.723383
115.8,13.691001,12.228039,37.605794
116,2.4646616,0.57935581,25.777807
116.2,0.30095951,0.28790588,15.080367
116.4,1.2494266,1.6823835,8.9382601
116.6,8.1564919,11.162935,8.8192277
116.8,14.092376,9.7394153,43.626716
117,4.5355607,-2.7782821,25.079626
117.2,9.0989722,-7.5172929,19.582745
117.4,11.977116,-12.243512,32.643116
117.6,3.4776096,-4.8570147,27.2271
117.8,6.2354061,-5.3283982,18.831871
118,14.367143,-12.633361,26.781512
118.2,4.3620639,-6.8686858,31.572294
118.4,3.6970833,-3.5150604,20.230897
118.6,11.569834,-9.3488576,18.782042
118.8,9.0630792,-11.257415,35.984876
119,1.9973044,-2.8918003,24.14042
119.2,5.4942483,-4.4375189,15.77334
119.4,16.318571,-13.801237,25.701012
119.6,3.0053258,-6.4791324,32.578172
119.8,1.0783973,-1.2405842,19.185347
120,4.7189838,-3.6144542,12.123887
120.2,18.368043,-14.928915,23.917478
120.4,1.6772713,-6.5034341,33.537863
120.6,-1.5109434,-2.1536896,19.252469
120.8,-5.8332778,-7.5737321,13.578686
121,-15.269044,-16.052696,34.037045
121.2,-3.706314,-0.80380855,28.468378
121.4,-0.58205531,0.34281571,16.555214
121.6,-2.3225906,1.7350389,9.8914561
121.8,-13.892239,10.325227,11.88612
122,-5.8248535,11.518661,41.465208
122.2,2.6212201,3.9279491,23.300055
122.4,7.599614,9.3709898,18.338777
122.6,12.653858,12.082078,34.011789
122.8,4.0954571,2.6450529,26.720697
123,4.3681254,5.2019779,17.471834
123.2,12.672461,15.111525,24.013161
123.4,7.5482484,4.334994,33.465891
123.6,2.1676972,2.0140207,20.363641
123.8,5.873431,7.5211676,14.408319
124,14.924456,15.786388,33.266056
124.2,3.9275147,1.2098763,28.670008
124.4,0.52195902,0.4646629,16.735533
124.6,1.8559272,2.4725664,10.02886
124.8,10.815884,14.488912,12.657486
125,11.008768,5.1657577,40.819277
125.2,3.826845,-2.5948649,22.93287
125.4,9.44708,-7.6352412,18.109772
125.6,12.054359,-12.709966,34.304664
125.8,2.4855648,-3.9407202,26.594832
126,4.9753345,-4.1647235,17.21294
126.2,15.155383,-12.585965,23.283095
126.4,4.4095316,-7.7705078,33.933575
126.6,1.6842179,-1.9145652,20.487061
126.8,6.4374181,-5.0097513,13.792543
127,17.179511,-15.235941,30.291864
127.2,1.3638658,-4.7523527,30.311589
127.4,-0.13993742,-0.41727279,17.565543
127.6,-0.81904996,-1.0950186,10.343953
127.8,-5.125285,-7.0353909,7.4743801
128,-17.801134,-18.73411,37.701144
128.2,-4.9263232,1.6808269,28.452681
128.4,-7.0808634,5.8419485,19.487049
128.6,-13.788817,12.554363,28.493716
128.8,-4.273122,6.3910249,30.34565
129,-4.6623554,4.2644197,20.093832
129.2,-12.926881,10.741906,21.677942
129.4,-6.9407738,9.4794766,34.51603
129.6,-2.8348087,3.2350382,22.664743
129.8,-8.3519275,6.7334314,16.945698
130,-13.778515,13.605633,33.306143
130.2,-2.2255036,4.1785044,27.878587
130.4,-3.4805879,2.9865836,17.217051
130.6,-13.09868,10.347927,17.814833
130.8,-7.181228,10.582937,37.372545
131,-0.65363602,1.5304439,22.752596
131.2,-1.9593451,1.5597387,13.526008
131.4,-10.309583,7.7199883,11.482839
131.6,-11.601159,14.244226,40.890028
131.8,1.0177349,2.9200243,25.266092
132,4.1817418,5.2767848,16.084216
132.2,13.418156,16.061447,24.507214
132.4,6.9729966,3.4192396,33.257078
132.6,1.3152975,1.1017771,19.636831
132.8,3.6021617,4.6858295,12.395992
133,14.745603,18.163309,23.645179
133.2,6.6141511,1.8501879,33.694957
133.4,1.9488326,-1.3269536,19.312856
133.6,6.8185327,-5.2365718,13.152822
133.8,17.154366,-15.568342,32.035472
134,0.89658965,-4.2607372,29.552547
134.2,-0.68139623,-1.0253249,17.145566
134.4,-3.1522549,-4.1926952,10.667079
