time,x,y,z
83.2,0.41886441,-0.27558796,13.661231
83.4,2.3730619,-1.4353867,8.1672274
83.6,15.474382,-9.3641594,11.151922
83.8,8.7690003,-8.6681613,41.701846
84,1.9091011,-5.5215527,23.437554
84.2,4.0857846,-13.074476,20.428731
84.4,3.5206876,-14.649513,33.866221
84.6,1.150821,-5.3838372,25.395656
84.8,2.9200415,-9.39014,18.574238
85,5.1786093,-18.285066,30.368748
85.2,1.0618837,-6.4470965,29.318496
85.4,1.7336401,-5.8407969,19.039284
85.6,5.2665094,-16.753874,21.494822
85.8,1.9862545,-10.956718,34.849901
86,0.79057122,-3.426791,22.079442
86.2,2.9063043,-8.9988911,15.604413
86.4,5.7668166,-20.303636,32.046114
86.6,0.43017239,-4.761046,29.063758
86.8,0.66732016,-2.3058559,17.260501
87,3.1717761,-9.5227585,12.508537
87.2,5.7925036,-21.350201,36.044741
87.4,-0.20109639,-3.3111094,27.729575
87.6,-0.93635887,-2.3739806,16.281385
87.8,-4.0946946,-10.383786,12.410956
88,-8.9876476,-18.638898,38.113481
88.2,-2.065244,-1.9873026,26.633262
88.4,-2.9521194,-1.5848315,15.815245
88.6,-12.664828,-6.835433,14.236028
88.8,-14.839859,-5.8686125,39.467838
89,-1.9052803,-0.085479138,24.260702
89.2,-2.637772,0.54501824,14.372565
89.4,-12.764195,2.5829061,12.171226
89.6,-17.234794,5.4544292,40.397041
89.8,-2.0278557,1.8177929,25.165411
90,-3.4090633,4.3586419,15.564129
90.2,-12.26253,15.837733,20.950822
90.4,-4.221143,8.2799146,35.426603
90.6,-0.36260994,0.82614951,20.66037
90.8,-0.86318473,1.1007022,12.169849
91,-5.105394,6.3354921,8.4290245
91.2,-15.449129,21.110703,34.978565
91.4,-0.80565024,4.8133878,29.154635
91.6,0.32117628,7.6787282,18.828761
91.8,1.0432207,19.066935,25.626043
92,1.5923375,8.4596316,32.323056
92.2,0.38172645,4.5749818,20.508424
92.4,0.52117353,13.586115,17.611343
92.6,1.933851,16.048317,36.130577
92.8,0.68156423,3.3893106,25.124699
93,0.23547732,5.5344595,15.776122
93.2,0.78611003,19.834578,20.964018
93.4,2.0744108,9.1871533,35.41998
93.6,0.25380222,1.0066253,20.737252
93.8,0.067955707,2.119111,12.282287
94,0.25617915,11.866458,10.056833
94.2,2.4127426,19.956272,41.236672
94.4,2.1743617,3.1454102,25.964728
94.6,5.5107532,6.0690729,17.25389
94.8,14.045513,14.863823,27.831978
95,5.4672697,4.213549,31.209882
95.2,2.5620691,2.6222543,19.080531
95.4,8.4890396,9.4568756,15.557203
95.6,12.909602,12.247026,37.135725
95.8,2.2655414,1.5106782,25.647299
96,1.3255231,1.4279982,15.154413
96.2,6.2441475,7.0877006,10.825273
96.4,16.512258,16.76709,36.344873
96.6,3.4435311,1.4215551,28.07576
96.8,5.0043617,0.70117328,17.038181
97,17.673865,2.4410687,19.115925
97.2,11.446767,-0.14485707,36.59135
97.4,1.6175014,-0.073004708,21.99307
97.6,3.3363032,0.47123111,13.217191
97.8,16.41851,2.4446925,13.998871
98,13.412694,-0.25855571,40.124905
98.2,2.3319005,-1.1540764,23.078651
98.4,5.9694464,-3.7188288,14.875343
98.6,18.583664,-12.003701,26.116434
98.8,4.6709169,-4.7117851,32.390823
99,0.57205169,-0.49685829,18.83383
99.2,2.0480373,-1.2597468,11.187684
99.4,11.955339,-7.2489226,10.488581
99.6,13.066359,-10.646574,42.345142
99.8,1.5665677,-3.7771882,24.724028
100,2.9805481,-9.3251314,17.484201
100.2,5.3786495,-19.028153,31.184029
100.4,0.79974658,-5.6746443,29.118799
100.6,1.3837914,-4.6429589,18.175633
100.8,5.0178663,-15.572858,18.426592
101,2.4200726,-12.776114,36.841708
101.2,0.33460702,-2.2276302,22.972334
101.4,1.4209797,-4.3950973,14.103894
101.6,6.0803855,-18.617507,18.269852
101.8,1.1758366,-10.097197,37.121147
102,-0.36381187,-1.3976455,21.268409
102.2,-1.5139332,-3.811326,12.882224
102.4,-7.1295494,-17.908345,16.506117
102.6,-5.9338257,-8.9028099,38.245626
102.8,-2.0933517,-1.3044245,21.704573
103,-6.6386576,-3.5543981,14.222622
103.2,-20.299909,-10.292245,28.092705
103.4,-5.5840891,-1.3259697,31.381297
103.6,-0.36656882,-0.060717408,18.182016
103.8,-0.24686148,-0.13175426,10.667457
104,-1.5853029,-0.87944678,6.3179152
104.2,-11.995886,-6.6754057,6.9827932
