time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,D_x,D_y,D_z,E_x,E_y,E_z,F_x,F_y,F_z,G_x,G_y,G_z,H_x,H_y,H_z,I_x,I_y,I_z
285,-3.7899872,0.20878409,20.276082,-20.251754,-10.335495,27.161748,-13.742707,7.8642328,23.604823,9.1890217,6.3131528,36.27331,-1.5455043,-1.9142763,5.9701017,-11.642125,9.9975845,22.883669,-5.1339728,-6.9489354,19.355179,2.4833247,0.49620865,14.543867,-7.1264288,-7.8411575,18.25607
285.2,-12.210474,1.2702464,16.070614,-5.8827693,-1.4154212,31.862957,-9.6711528,6.9219613,32.653007,1.451443,0.9634417,21.828744,-11.403679,-14.064282,9.4603343,-8.0321848,9.7009401,32.953882,-11.662264,-14.653232,27.395738,12.047612,2.6078719,11.875526,-13.16379,-13.348235,31.967699
285.4,-17.250304,5.6674435,36.232646,-0.40078581,-0.037952522,18.434186,-5.4685094,3.5466089,23.51723,2.5855821,3.140017,13.262476,-10.964761,-6.0643586,42.63063,-4.3037596,4.6739819,23.983964,-7.542761,-3.068696,31.066531,18.977538,2.41927,40.052848,-4.5091238,-3.5822226,28.323256
285.6,-2.3449805,2.2214055,26.117172,-0.22495494,0.043277883,10.813678,-11.765903,6.6225368,20.850922,11.898704,14.646323,16.404871,-7.0648496,1.2185507,24.145104,-9.7772567,8.2347562,20.386082,-3.8555659,-4.4094406,20.378837,2.752709,-0.70720437,25.649818,-4.2230745,-4.5383372,18.327337
285.8,-3.0828952,0.4460889,15.653062,-1.4145657,0.27457756,6.3816934,-12.505032,8.3688981,33.314274,9.5157973,5.5716011,38.366802,-14.115685,3.0322794,22.789948,-10.854174,11.594926,33.030621,-8.8806788,-13.239094,20.500879,4.9007694,-2.2110939,15.791991,-12.351612,-13.592584,22.027875
286,-13.731076,1.1523713,13.657896,-10.892882,2.0879056,5.8378684,-4.8788522,3.4842603,25.648058,2.1681667,-0.49781157,21.843011,-12.76967,4.0443152,32.501855,-3.7216366,4.7867891,26.322045,-11.171463,-6.4458868,35.107569,17.804941,-8.1072645,20.37674,-8.032169,-6.4627279,34.619206
286.2,-15.392327,6.8016679,39.626732,-20.846946,6.4163143,44.281846,-8.9869918,5.0590332,19.272899,6.1968936,-2.4100129,13.959202,-6.5854042,2.0064607,24.86579,-7.2881845,6.1863834,19.191628,-3.4191401,-2.2365652,23.356608,8.1143381,-5.4255103,35.799529,-2.3038356,-2.1416123,21.475255
286.4,-0.20515299,2.0965105,24.664497,-4.3610828,4.9496709,26.844564,-15.619103,9.5298033,30.657114,20.905963,-8.8054479,25.419223,-12.135591,2.5843966,20.98897,-13.716393,12.692445,29.369756,-5.1265261,-7.9440306,16.573747,0.8006707,-0.59799833,20.952424,-6.0132335,-6.7673815,14.929014
286.6,1.8593209,2.6317157,14.687491,-7.337623,9.7404357,21.786506,-5.2827638,4.1820224,28.884012,4.4665121,-4.8717386,32.787213,-15.281601,4.3222589,32.126605,-3.9923305,6.0246667,29.80603,-13.421056,-15.508744,31.234724,1.4640505,-0.6586809,12.358215,-15.077398,-15.717088,31.697962
286.8,8.4380903,12.195055,13.692374,-8.888008,12.85278,31.324544,-6.1245763,3.5466812,19.390868,0.14054808,-0.66515017,18.892477,-6.3992622,2.2375126,26.81129,-4.8036549,4.3240465,19.721247,-5.3281395,-0.75020381,29.30919,8.409103,-3.6656818,8.9116694,-3.9796224,-2.5435558,29.403918
287,13.013132,8.3812462,40.07696,-4.0244671,6.3064264,27.126965,-15.828661,8.9370249,23.803172,-0.091658096,-2.0126094,11.171807,-9.7213186,2.09928,20.096406,-13.310805,11.093717,22.166446,-2.2862015,-2.8620994,17.800503,22.025741,-11.035448,37.543268,-0.98161541,-0.9842971,17.24873
287.2,1.7611543,-1.2540663,23.998814,-6.1908987,8.3129763,21.001836,-7.7765644,6.1693696,33.348323,-0.43584282,-11.945801,9.3491563,-17.387376,4.2587078,29.37455,-6.4365951,9.0987291,34.305839,-7.0594435,-11.863394,15.401077,2.7980637,-3.457692,28.114984,-3.9335405,-4.5206639,10.935234
287.4,1.9124245,-4.202885,14.610811,-9.962816,13.891488,29.369691,-3.8179418,2.4555766,21.464104,-4.4717094,-19.538772,41.97799,-7.1472253,2.7909907,29.506388,-2.8152678,3.1366539,22.237533,-13.726631,-9.1303448,38.165707,3.7881832,-6.7253678,18.263532,-16.581024,-18.363871,24.776597
287.6,7.8381108,-17.410701,18.123315,-4.2549152,6.9239786,29.153082,-10.993921,5.9936916,17.445213,-3.8986267,-1.8315491,25.939681,-7.2951306,1.6845038,20.344306,-8.5753431,6.887208,16.803114,-2.0210542,0.61175061,24.725076,9.3910905,-17.175711,26.018915,-5.5975992,-2.8796768,33.054428
287.8,-1.4971215,-10.460655,37.258978,-5.0093067,6.8214531,21.037634,-14.500244,9.5917079,35.283534,-9.0938875,-2.2266213,18.003858,-17.15967,3.6816452,24.264859,-13.55365,13.588497,33.863142,-0.46441183,-0.59130142,14.495988,2.9686457,-7.5747882,32.163082,-3.8843778,-0.26782789,19.202109
288,-1.112443,-0.51154278,21.473115,-10.291515,13.890417,25.921534,-3.0199286,2.5883686,26.101806,-19.293518,-3.7109241,29.926102,-9.5623889,3.7130784,32.852597,-2.0666735,3.957636,27.548099,-1.8531521,-3.4783415,8.8218567,1.9206478,-3.7279264,20.091635,-13.318182,-0.80143812,16.096866
288.2,-2.8846664,0.2447817,12.78874,-5.0863819,8.3584958,31.582142,-4.8226958,2.6832161,16.415014,-6.4170775,0.28879851,29.786463,-5.2733206,1.4446632,21.928902,-3.3784797,2.8809143,16.943532,-11.033457,-19.551386,16.383518,6.4839451,-11.402556,16.764363,-16.878709,0.64620865,37.236229
288.4,-14.984289,1.1006358,12.368528,-3.9106843,5.5067569,21.942376,-16.875165,9.2181203,20.709363,-5.0469476,-1.0262488,18.820965,-13.49877,2.6803236,19.260589,-13.047853,10.264712,17.419929,-8.6068705,2.7943924,37.525679,7.3099093,-15.302479,36.460295,-2.5948827,0.52428639,25.166719
288.6,-13.393937,7.5165144,41.161641,-9.3119203,12.292096,21.926532,-7.4945186,6.5333284,35.58144,-15.856297,-3.9367868,19.129699,-14.721011,4.661574,34.861889,-7.2629611,10.72485,37.648699,2.7876013,4.8632145,21.603761,1.0713785,-2.9845778,25.442457,-2.6407466,-0.12526721,14.984899
288.8,0.98944756,2.9262402,23.995137,-6.9147753,10.896672,33.748121,-1.0953179,0.92815957,21.074782,-12.865946,-0.3819602,36.300806,-4.2786443,1.6386817,25.186423,-0.49427392,1.4489192,22.818907,8.2215521,12.329041,19.998071,2.0198387,-3.6089577,15.504727,-12.455818,-0.86389527,12.286637
289,4.6079104,6.3115505,15.8057,-3.0673431,4.6440747,23.881107,-3.1954225,1.7042594,12.711858,-2.762048,-0.026139469,22.999725,-8.1377376,1.6293237,17.229176,-1.2935156,1.0403128,13.460548,11.73086,7.9115551,34.983864,8.513527,-14.832472,16.564501,-18.816056,0.73533076,39.83695
289.2,13.761012,16.596752,27.813318,-7.1414029,9.3487855,19.010092,-15.857365,8.3379961,14.820356,-6.095501,-1.5437853,14.672586,-19.927069,4.4756329,28.09703,-7.1802873,5.3211339,9.5254383,3.8291494,2.293976,24.296247,4.6843013,-11.683297,38.330604,-2.3464651,1.2538049,25.546328
289.4,6.0397242,1.8822991,31.396466,-9.9154896,14.326594,33.033156,-8.9820578,8.0318935,39.495327,-21.188308,-5.0597059,23.856566,-6.1206272,2.9881867,31.044756,-17.943149,16.993867,36.312046,5.0650385,7.6570628,17.125375,0.16827511,-1.2943128,22.571506,-3.5305809,3.1275553,15.53067
289.6,1.4364202,1.3850001,18.565587,-2.8235954,4.8279001,27.16649,-0.74740864,2.6577433,22.449675,-7.383624,1.1563642,33.651235,-3.6623331,0.90338459,19.014868,0.80469502,4.1796843,28.425795,13.050465,15.525488,30.205206,-0.17149454,-1.6725683,13.288339,-13.827446,12.278579,18.313318
289.8,4.3898603,6.2991413,12.323191,-4.5851342,6.0713798,18.333736,-1.4347659,7.8262351,14.889219,-0.53132759,0.18242896,19.46488,-12.83909,2.3552752,15.784018,4.2049221,5.2325411,17.896758,5.8505098,1.1834078,29.802772,-0.88323122,-8.999406,9.4525583,-6.6858112,8.7692073,37.162469
290,15.437529,18.53992,30.009252,-11.651572,15.524204,25.678554,-3.3228208,21.994779,28.862942,-0.32126955,-0.08053125,11.419756,-16.499479,5.2473401,37.257752,12.399171,14.832858,23.587759,2.6351409,3.2464095,18.341194,-3.6199279,-24.340588,36.665657,-0.41495412,0.93558165,21.710629
290.2,4.8803865,-0.15396951,30.603268,-4.0521862,7.3236487,32.344848,0.72428705,5.6088146,30.921612,-1.9846725,-0.5748974,6.7787873,-2.261122,1.3763675,25.374961,7.8272542,4.6684521,33.702469,7.6676594,12.556302,16.710736,-2.2363535,-3.6191776,28.306607,-0.043219771,0.54307661,12.73079
290.4,1.0528258,-2.0693785,17.761082,-2.4444875,3.4665329,20.274138,-0.069572747,1.0406521,18.056831,-14.485291,-4.2229305,8.0427999,-2.158363,0.44232477,15.032989,2.3148873,2.1372971,20.669657,12.951147,7.8333799,37.592465,-4.6517416,-5.0715165,17.914379,-0.23543443,3.0718728,7.6513715
290.6,4.00138,-8.4754631,12.492076,-8.017748,10.301327,16.86834,-0.78092114,4.0519195,10.989248,-15.429924,0.84224903,44.324901,-10.477487,1.7739251,11.290523,6.0683104,7.7383704,14.79555,2.2246125,0.048144032,24.11669,-13.268231,-14.220023,24.03646,-1.4762546,19.969541,12.44852
290.8,6.6886378,-21.875874,34.597602,-9.3679325,14.184694,36.313036,-3.9206821,20.704558,16.855854,-3.7561823,5.3348948,24.936127,-20.953204,5.8891315,38.312379,14.706026,15.361818,33.54362,1.5217783,2.3386353,14.384903,-6.8841166,-5.6295191,33.423341,2.5555516,10.603049,40.30915
291,-2.2355395,-2.9245141,28.453958,-1.4972837,2.9121606,25.513681,1.3510611,9.4021188,37.669801,-6.8299565,11.480185,21.643663,-2.0670031,2.519784,26.991209,3.8622758,1.3186675,28.416057,6.5587954,11.785253,12.492661,-2.3521872,-2.2982093,20.531217,4.1223628,4.7315661,22.933163
291.2,-2.3447185,0.16854892,16.643806,-2.6538566,3.4614659,15.616925,2.4411117,2.9865239,21.327789,-6.270971,13.426984,32.587615,-1.6748808,4.7288409,16.433445,0.88955987,0.92395819,16.664362,14.793485,9.1230877,40.438254,-6.9630637,-7.6655043,15.012719,9.8526816,10.765815,21.272032
291.4,-10.119462,0.80276313,12.125444,-10.859004,13.846068,17.258442,7.6834649,8.7731881,16.401041,-2.6111562,6.1367972,25.876997,-6.0663961,17.280534,19.107308,3.4754649,4.6224486,10.519059,0.59196351,-2.5306447,24.856032,-14.563319,-14.665566,34.364616,10.220313,9.4314063,33.82006
291.6,-21.395303,5.6775174,36.632328,-5.8062775,10.507716,37.868434,13.398786,13.075645,35.185252,-5.5757664,9.4429484,20.258287,-1.0645504,10.980183,36.626632,15.642115,19.357124,24.140768,-2.8103185,-4.6312922,15.345242,-3.1492801,-2.1891005,27.872111,4.1223646,3.7914076,24.614509
291.8,-0.8495984,3.154377,27.552706,-0.30715044,1.13727,22.258369,3.1397352,2.1183681,26.774499,-7.9870049,15.340246,30.884413,-0.0011201675,1.2814451,21.724087,6.3881321,0.97148712,33.34096,-10.744469,-16.916146,20.637981,-1.1251186,-1.1664662,16.40182,7.3877574,8.0925542,18.901005
292,1.8848324,2.6715595,16.301655,0.02239082,0.9951173,13.063469,2.560137,2.8223574,16.240316,-2.440975,6.6584933,28.305824,-0.70830478,1.9974861,12.865671,3.4309215,-2.6249258,19.431879,-9.2545399,-1.384833,35.620815,-4.9178091,-5.5034132,10.833803,12.763234,12.856649,31.99703
292.2,7.8731231,11.262614,14.109857,0.11069829,5.5161061,8.26161,10.173657,11.760414,15.633653,-4.1908022,7.2721018,20.018242,-4.0522621,10.782142,10.272897,11.139655,-8.8152814,17.098734,-0.76306785,0.29191606,20.705406,-17.31803,-18.356173,30.206469,4.6502405,3.8134154,28.044056
292.4,13.487657,10.031776,39.223134,1.0142344,26.507448,24.258855,11.082312,9.148318,38.76943,-9.0262647,15.756375,26.430992,-4.5609707,20.12115,40.61982,9.9131209,-12.084539,36.999059,-0.29285928,-0.45710832,12.150776,-4.3185887,-2.3257917,30.646341,4.8351009,5.2024117,18.695274
292.6,1.923261,-0.58359256,24.7037,2.737962,5.9579911,33.160937,1.4515648,0.54909331,23.509281,-2.8959368,8.4632398,31.533213,1.7030671,3.2334661,26.209292,1.2587357,-2.4378613,24.548644,-1.4902411,-2.8827482,7.3285849,-4.142942,-0.86987369,18.123316,12.758237,13.853156,24.21446
292.8,0.91887813,-1.9446083,14.555238,4.4327172,4.8787481,20.189327,1.035776,-0.02790458,13.786485,-2.8669896,5.3831309,21.081908,4.9070081,5.6863216,17.022193,3.1983067,-2.5929044,14.944366,-9.9726249,-18.55511,13.217826,-14.760005,-3.0663924,16.804657,7.2438714,5.8127524,33.202997
293,4.6223664,-9.5127347,10.936941,11.680057,12.641252,22.448757,5.4985367,-0.14751642,8.6945644,-8.0774902,13.29562,20.835917,13.764076,15.23818,26.203719,13.860685,-10.750021,16.514652,-9.9335147,2.6673173,39.52533,-14.630301,-1.520948,37.686412,2.9210132,2.8782589,20.924985
293.2,5.146771,-21.328299,38.563361,8.4419458,7.3008485,34.079511,26.100683,-1.2779278,23.918643,-4.8756586,12.222824,34.677444,6.2067288,4.1348954,32.198798,6.2402767,-10.449131,38.381882,3.3200317,5.6593347,22.726295,-2.0699321,0.0017716983,23.85265,8.0499301,9.0166941,16.585312
293.4,-2.9079304,-1.7359709,27.003006,3.2541305,3.1233578,22.322404,5.6590171,-3.3559059,33.335649,-1.7947379,4.261617,23.702596,2.1295955,2.1218208,19.463659,-0.29396469,-1.3717524,22.355602,8.675101,12.295016,21.848508,-2.5094591,-0.50666095,14.188369,13.062356,12.638428,35.549274
293.6,-5.5622341,0.60211341,16.636178,7.7756086,8.5471318,17.336838,3.5985742,-4.989152,20.057882,-5.3712431,8.7143489,17.427625,6.7545752,7.9832608,14.290114,-1.7382257,-2.2683869,13.298091,10.928258,7.5365754,33.633048,-12.390901,-2.6853116,11.833456,2.9671454,2.1395181,26.379978
293.8,-19.013583,2.2987904,20.820866,13.101261,12.939943,34.205132,9.7266667,-13.764763,21.440326,-9.1227991,17.217519,32.048026,14.744534,14.801275,35.202367,-8.704181,-11.576855,12.36297,4.5602338,3.4921254,24.223857,-18.484597,-2.2487256,40.416412,2.7736064,3.0340255,16.084363
294,-8.1289372,5.786193,35.509523,3.5233531,2.7699805,27.061165,5.346691,-10.497863,34.720432,-1.3565499,5.2240004,28.557076,3.1346768,1.4624926,27.614534,-13.028419,-9.3719991,41.01877,6.613778,9.5891002,19.238183,-2.7709564,0.76041248,25.398735,10.941975,12.387671,16.488744
294.2,-1.3354269,0.82506715,21.10374,3.6160833,3.9000413,16.975026,2.0189932,-3.5375976,22.628092,-2.5387693,4.363939,17.879901,0.32497935,0.28463911,16.119533,-2.6755157,1.1146738,24.271851,12.510887,12.094998,32.688399,-5.310857,2.3984164,15.802869,10.19983,8.3478355,38.324928
294.4,-4.1233811,0.3973711,12.837579,12.351864,13.606959,19.962372,5.9804365,-8.3233088,16.554778,-9.0472085,14.440454,19.017607,1.2438596,1.5077122,9.5390139,-5.516597,4.353889,15.609794,5.3024615,2.4509272,27.336467,-18.404037,8.4360095,21.815702,1.2321186,0.56234727,22.894077
294.6,-19.386295,1.7543241,16.706679,8.4059843,6.7826464,36.043509,10.789904,-16.80618,32.814016,-3.8339847,11.593831,36.549547,7.9684723,9.8020914,8.5932605,-16.438394,13.874851,25.658988,4.5961251,6.3255306,18.628098,-7.3915767,5.0273544,34.8852,0.63930374,0.051787623,13.418235
294.8,-7.8686324,6.9914535,38.09262,1.3354987,1.0828138,21.618706,1.7644486,-4.458687,28.338588,-0.61358821,2.0720759,22.503501,14.482934,12.262613,43.236282,-2.9184163,6.4521077,32.613715,11.543097,15.37405,26.014668,-0.91645889,0.60724897,20.429558,3.4709222,0.26294386,8.1100063
295,1.0287499,2.2459039,21.611096,2.8101259,3.1320341,13.166456,2.2125347,-3.230416,17.26448,-2.6056752,4.1106451,13.881489,5.0258687,-0.38351459,25.639057,-0.91640771,1.1020042,19.142356,7.9156434,2.7292494,32.089878,-2.5207753,1.1272282,12.181204,21.326967,1.5213007,14.298369
295.2,4.4130765,6.188863,14.193623,12.893072,14.443081,16.917877,8.8383296,-12.084929,15.989351,-10.909328,17.174891,19.190447,10.764451,-2.1504435,19.16563,-4.0882231,3.1271003,11.877173,3.1826983,3.3700642,20.336339,-13.687626,6.0120551,11.857441,9.5820902,-2.5520422,38.886557
295.4,14.478809,17.591676,28.329517,8.508309,6.2682252,37.98077,6.940814,-13.270964,38.293452,-1.7371309,9.2946892,36.476688,17.398618,-4.5659228,31.854231,-17.829389,14.105659,20.849439,7.423805,11.703587,17.720195,-13.222759,8.0652099,41.537314,4.5546616,-3.9881018,22.295957
295.6,5.5708749,0.95980596,31.261984,2.1709487,0.47885083,21.595061,0.43869992,-1.7277922,23.895337,0.68384536,1.2795072,20.855343,5.7027008,-2.3302333,28.071047,-2.2609026,7.5009808,35.215625,12.869423,9.2389092,36.235873,-1.9333547,2.8453269,24.09191,10.973225,-10.004564,20.883824
295.8,0.36066345,-0.019818499,18.114592,6.7317697,0.97084073,13.862182,0.42385833,-0.61503265,14.016456,2.7708779,3.4254958,12.702944,7.1538881,-1.5522129,18.875728,1.6962737,2.4464465,20.091683,3.2280029,0.98737106,24.905099,-4.2955353,7.5628426,16.344037,9.3163937,-10.202832,34.288296
296,0.13082218,0.1799761,10.62719,22.669182,2.879494,25.992029,2.4236627,-3.2130592,8.5492213,12.835414,15.719008,17.67062,18.390199,-3.9056705,24.661717,6.2104469,7.9943994,14.460749,3.0861991,4.700409,15.664318,-9.941197,18.537072,29.706371,3.455432,-3.7916747,24.34311
296.2,0.78706771,1.2151056,6.2725453,6.3307268,-0.74163519,32.485215,13.685991,-18.454866,16.833019,8.6792428,4.5265037,37.380243,8.4230837,-3.6040821,32.89571,14.775716,15.166865,34.418803,10.887664,16.872422,21.267161,-1.9241596,5.5079368,30.260254,7.7444363,-7.037068,18.177546
296.4,6.0229301,9.4394892,5.809996,0.64462964,-0.29197391,18.723532,2.010824,-8.5602319,37.154203,2.387207,-0.67122769,21.20001,4.2513011,-1.1555248,20.886246,3.5816571,1.0660313,28.018478,9.0663141,1.4686569,35.226121,-1.4012269,2.6573315,18.177206,13.465384,-13.2412,31.813992
296.6,16.965203,13.381031,44.437347,1.9228086,-1.1759973,11.095974,-1.5271573,-5.6460299,21.533847,7.349115,-2.8587686,14.055192,12.595116,-2.3952712,17.201395,0.53307713,0.50486455,16.372443,0.98750966,0.057771396,20.588548,-5.7312265,9.9508635,13.983493,3.5896858,-4.5409136,28.460368
296.8,3.6966773,-5.526522,26.799308,11.336855,-6.8649312,9.991033,-4.2295716,-14.614181,20.522648,20.892066,-9.2817307,29.283285,16.403292,-5.0055798,35.803058,2.0213005,2.6991629,9.8526075,1.0361754,1.7452475,12.184532,-8.773687,17.738923,37.117874,4.4213128,-4.1197117,18.338606
297,4.3824934,-11.460114,21.868757,14.047605,-11.158072,42.424486,-5.2536652,-12.53792,34.776787,3.4876614,-4.0034093,30.78945,3.2770202,-1.5667596,25.776928,11.654917,15.526629,13.778706,5.3823581,10.131559,9.7917163,-0.63006034,2.7272489,26.540475,13.458696,-12.204324,21.605781
297.2,3.724589,-15.07437,31.34109,1.6367596,-3.8716049,25.145804,-1.77305,-4.2492553,23.985506,0.15283592,-0.29334478,17.845304,4.9504753,-0.99299582,16.016978,10.236043,4.1050099,39.808572,16.365499,12.806548,41.013989,0.034253299,0.534639,15.490155,6.6561374,-8.2324046,34.88271
297.4,1.0242664,-7.432182,27.054864,2.9565325,-9.2720395,17.735118,-2.7161312,-9.4780481,17.370187,-0.005157617,-0.18865022,10.468441,18.444021,-3.4751874,19.352519,3.875899,-2.7350298,22.417918,0.1777281,-3.933713,26.242601,0.24368642,2.4676702,9.2145031,2.0544549,-2.2403918,21.640375
297.6,3.5876439,-9.8414264,21.062796,5.3602094,-18.903058,30.871601,-6.2228001,-18.763685,31.395098,-0.036650616,-1.2084672,6.1677021,9.5896747,-4.514155,36.468891,9.9182615,-8.0160629,18.273692,-4.455079,-6.9389766,17.45619,1.5201717,15.675026,10.204274,6.4176796,-5.7024912,14.794229
297.8,4.9099473,-16.283089,29.495166,0.86120415,-5.8874027,29.250663,-2.6706062,-4.9487322,28.999989,-0.24208755,-9.4896301,5.1278551,0.93272785,-0.5911389,21.461384,11.388678,-12.411029,34.825128,-12.435663,-16.037225,27.815031,3.7782487,14.116725,42.789424,16.038697,-15.224995,30.650625
298,0.69564583,-8.0697562,29.030043,1.4517387,-4.8813109,18.394706,-1.4206517,-4.5927373,18.074416,-4.2710815,-24.699051,42.204663,1.4466829,-0.26896161,12.646162,2.405769,-3.7094441,26.01435,-6.8231723,-1.5576367,31.189934,3.3288584,3.9297861,24.129866,2.704756,-4.2482213,29.987528
298.2,2.790795,-8.1295768,21.053138,5.0808758,-15.843009,19.051484,-4.4019016,-15.776852,18.338917,-6.1876817,-2.582603,27.850094,8.2207805,-1.3399614,8.7915912,5.2236336,-4.3332883,16.953945,-2.5894302,-2.900094,19.175048,8.2839442,8.9622225,19.201212,0.77570195,-0.80478354,17.53701
298.4,5.7566529,-16.311503,26.173185,2.3190534,-12.378485,36.439188,-5.4620383,-11.800446,36.9127,-11.430814,-2.5342186,21.961826,25.072696,-5.9604369,35.247835,15.466925,-12.962788,24.255778,-6.8726673,-11.287307,16.055837,12.111091,11.890868,33.444673,3.5377589,-3.0790198,10.790384
298.6,0.67527698,-9.6411158,31.408603,0.42452737,-2.4485707,22.781262,-1.0235662,-1.9269832,22.958953,-15.64591,-2.458127,30.62888,2.8390939,-3.7342112,28.987515,3.9741755,-7.305362,33.356998,-13.670513,-10.183795,37.160388,4.1047477,3.5717661,26.729651,17.063781,-15.074258,19.296485
298.8,1.9423557,-6.6077631,21.887447,1.7419253,-5.3808979,14.301948,-1.1726177,-4.2182606,14.031052,-7.8908429,-0.6207834,27.681691,2.3889261,-6.9424915,18.534763,1.7111528,-1.8746334,20.057402,-2.6986321,0.027936057,25.267954,5.4237864,5.8017247,18.213764,4.1241522,-7.1043203,36.006787
299,5.6721533,-14.537022,22.226463,6.5039076,-20.355422,21.860893,-5.0010512,-18.383499,17.439316,-9.9005948,-2.0546,21.381372,5.9382446,-18.255547,24.934723,6.7000635,-5.1986196,13.651988,-1.497534,-2.2011166,15.048674,13.478292,14.237512,26.569503,0.30904241,-3.9852974,20.575862
299.2,1.5142227,-12.540877,33.606413,0.74935689,-8.1907106,34.812594,-5.2770826,-9.3286444,37.695319,-16.625272,-3.0584493,28.670773,0.94485036,-8.7303721,32.796794,17.025295,-15.334507,31.306751,-6.0987246,-10.929792,12.351364,6.1104194,5.0211808,31.813685,0.729416,-12.530459,16.536284
299.4,1.0736958,-5.5583023,23.722708,-0.16694758,-0.81188042,20.016896,-1.3653505,-0.86110907,21.597443,-8.6277622,-0.48225091,29.520171,1.050471,-3.9620893,20.558951,1.1767625,-4.4611367,29.827979,-15.193379,-11.031026,39.807667,3.0908311,3.1391697,19.945711,-0.41883622,-17.681624,36.122138
