time,y
245,-10.11829
245.2,-7.2083413
245.4,-15.126268
245.6,-12.500622
245.8,-6.2142638
246,-12.530908
246.2,-15.83888
246.4,-5.9406187
246.6,-9.3086226
246.8,-18.579237
247,-7.1398875
247.2,-6.2457966
247.4,-16.95968
247.6,-11.198948
247.8,-4.0577375
248,-10.508198
248.2,-19.419603
248.4,-4.4499222
248.6,-4.0935604
248.8,-15.579697
249,-13.744495
249.2,-1.5456697
249.4,-1.0752891
249.6,-5.8306002
249.8,-26.271675
250,-5.5447532
250.2,-4.574381
250.4,-12.592034
250.6,-7.5295112
250.8,-2.7126316
251,-7.5444222
251.2,-14.312712
251.4,-2.8297012
251.6,-2.6215877
251.8,-10.537282
252,-10.799251
252.2,-0.96590999
252.4,-0.054649363
252.6,-0.18956972
252.8,-1.3786507
253,-5.5892656
253.2,1.6471226
253.4,4.0020567
253.6,7.5573298
253.8,4.476676
254,3.4269885
254.2,7.1083088
254.4,5.5033366
254.6,2.8990546
254.8,5.9430511
255,6.9662013
255.2,2.7217047
255.4,4.3553575
255.6,8.3183119
255.8,3.3220026
256,2.8216757
256.2,7.6798205
256.4,5.3645681
256.6,1.781567
256.8,4.4308085
257,8.9792614
257.2,2.393261
257.4,1.3820367
257.6,5.4614249
257.8,8.4022025
258,1.4496811
258.2,1.4523629
258.4,7.2234647
258.6,22.1474
258.8,4.2978402
259,5.6093089
259.2,18.036332
259.4,10.510503
259.6,2.3182281
259.8,6.4148802
260,22.440348
260.2,6.4405314
260.4,0.63618296
260.6,1.8232606
260.8,10.520891
261,11.010562
261.2,1.0949333
261.4,1.9229228
261.6,3.3777072
261.8,0.2551455
262,0.83638605
262.2,3.2114853
262.4,1.2781235
262.6,0.084749593
262.8,0.79387625
263,3.6855074
263.2,0.59704104
263.4,-0.54641782
263.6,-1.9787102
263.8,-8.4173923
264,-5.4387196
264.2,-1.3275399
264.4,-4.3859866
264.6,-18.83529
264.8,-8.0886668
265,-2.1483447
265.2,-7.2584707
265.4,-23.283028
265.6,-5.1921058
265.8,-0.91138427
266,-3.4501689
266.2,-16.53223
266.4,-4.7082397
266.6,-0.81908021
266.8,-2.3837012
267,-2.7488633
267.2,-0.023648203
267.4,-0.57529019
267.6,-2.7787921
267.8,-2.056704
268,0.41373665
268.2,1.199596
268.4,5.5360104
268.6,8.4592268
268.8,1.8394414
269,4.0677889
269.2,16.37652
269.4,10.051309
269.6,1.0529913
269.8,1.7026505
270,9.4547774
270.2,23.759905
270.4,3.5624246
270.6,5.5017914
270.8,14.383015
271,5.1695142
271.2,2.6628349
271.4,8.9262328
271.6,12.858818
271.8,1.9080477
272,2.0625631
272.2,9.4470977
272.4,12.605767
272.6,0.99644249
272.8,0.74132993
273,3.2693675
273.2,1.1863974
273.4,-0.4046342
273.6,-1.3406862
273.8,-6.3290927
274,-7.5753035
274.2,-1.8625779
274.4,-4.9627808
274.6,-18.390527
274.8,-7.9299856
275,-0.68064838
275.2,-0.81344523
275.4,-4.8607125
275.6,-26.16041
275.8,-6.5155198
276,-5.2786927
276.2,-12.390102
276.4,-7.3032313
276.6,-3.8257253
276.8,-9.672497
277,-11.132964
277.2,-3.1872858
277.4,-5.9455846
277.6,-14.63833
277.8,-4.5124053
278,-2.813143
278.2,-9.7568794
278.4,-11.706198
278.6,-1.6456132
278.8,-2.1552117
279,-10.072323
279.2,-11.638772
279.4,-0.88993257
279.6,-0.86460877
279.8,-3.6451606
280,-0.6690267
280.2,0.31709276
280.4,1.0923404
280.6,5.5704774
280.8,8.5301982
281,2.4669512
281.2,6.23573
281.4,18.670816
281.6,6.711821
281.8,1.6162943
282,5.6617061
282.2,20.973377
282.4,5.8422197
282.6,2.3793454
282.8,9.0148988
283,22.689628
283.2,3.6447178
283.4,1.1645086
283.6,5.027764
283.8,18.441943
284,2.6884047
284.2,0.84035484
284.4,2.9015381
